category,count,percentage
Sales Communication_Issue,1,0.0
Product_Taste_Issue,1,0.0
Product_Description_Issue,1,0.0
Product_Damage_Issue,1,0.0
Product_Expectation_Issue,1,0.0
Volume_Issue,1,0.0
Product_Completion_Issue,1,0.0
Product_Expiration_Issue,1,0.0
Product_Failure_Issue,1,0.0
Product_Appearance_Issue,1,0.0
Product_Aesthetics_Issue,1,0.0
Product Wrong Delivery_Issue,1,0.0
Product Quality_Praise_Delivery_Issue,1,0.0
Product Voltage_Issue,1,0.0
Product Variation_Issue,1,0.0
Product Tampering_Issue,1,0.0
Product_Usefulness_Issue,1,0.0
Promotion_Issue,1,0.0
Punctuality_Issue,1,0.0
Purchase_Failure_Issue,1,0.0
Quality Control_Issue,1,0.0
Value_Issue,1,0.0
Recommendation_Issue,1,0.0
Return Process_Issue,1,0.0
Return_Process_Issue,1,0.0
Safety_Issue,1,0.0
Product_Dislike_Issue,1,0.0
Product Value_Issue,1,0.0
Product_Fake_Issue,1,0.0
Account Access_Issue,1,0.0
Product Protection_Issue,1,0.0
Delivery_Issue_Refund_Issue,1,0.0
Delivery Policy_Issue,1,0.0
Delivery Service_Issue,1,0.0
Delivery Speed_Issue,1,0.0
Delivery Status_Issue,1,0.0
Delivery_Issue_Product Damage_Issue,1,0.0
Delivery_Issue_Product Quality_Issue,1,0.0
Delivery_Issue_Quality_Issue,1,0.0
Delivery_Logistics_Issue,1,0.0
Incomplete Order_Issue,1,0.0
Delivery_Praise_Product Quality_Issue,1,0.0
Delivery_Praise_Trust_Issue,1,0.0
Delivery_Slow_Issue,1,0.0
Documentation_Issue,1,0.0
Durability_Issue,1,0.0
Expectation_Issue,1,0.0
Fake Product_Issue,1,0.0
Delivery Location_Issue,1,0.0
Delivery Fee_Issue,1,0.0
Delivery Cost_Issue,1,0.0
Defect_Issue,1,0.0
Audio Quality_Issue,1,0.0
Authenticity_Issue,1,0.0
Billing_Issue,1,0.0
Cartridge_Issue,1,0.0
Color Mismatch_Issue_Refund Delay_Issue,1,0.0
Commitment_Issue,1,0.0
Company Credibility_Issue,1,0.0
Compatibility_Issue,1,0.0
Condition_Issue,1,0.0
Credibility_Issue,1,0.0
Customer Communication_Issue,1,0.0
Customer Loyalty_Issue,1,0.0
Customer Respect_Issue,1,0.0
Data Loss_Issue,1,0.0
Deceptive Advertising_Issue,1,0.0
Flavor_Issue,1,0.0
Incomplete_Order_Issue,1,0.0
Product Missing Part_Issue,1,0.0
Product Expiry_Issue,1,0.0
Partial Delivery_Issue,1,0.0
Partner Company_Issue,1,0.0
Partnership_Issue,1,0.0
Power_Issue,1,0.0
Product Accuracy_Issue,1,0.0
Product Dislike_Issue,1,0.0
Product Dissatisfaction_Issue,1,0.0
Product Feature_Issue,1,0.0
Information_Issue,1,0.0
Product Features_Issue,1,0.0
Product Installation_Issue,1,0.0
Product Instruction_Issue,1,0.0
Product Instructions_Issue,1,0.0
Product Knowledge_Issue,1,0.0
Product Length_Issue,1,0.0
Product Missing Items_Issue,1,0.0
Ordering_Issue,1,0.0
Order_Issue_Issue,1,0.0
Order_Incomplete_Issue,1,0.0
Order_Fulfillment_Issue,1,0.0
Inventory_Issue,1,0.0
Manual Language_Issue,1,0.0
Missing Documentation_Issue,1,0.0
Missing Parts_Issue,1,0.0
Order Delay_Issue,1,0.0
Order Discrepancy_Issue,1,0.0
Order Incompleteness_Issue,1,0.0
Order Management_Issue,1,0.0
Order Missing_Issue,1,0.0
Order Mix-Up_Issue,1,0.0
Order Non-Delivery_Issue,1,0.0
Order Process_Issue,1,0.0
Order Status_Issue,1,0.0
Order Tracking_Issue,1,0.0
Order Update_Issue,1,0.0
Weight_Issue,1,0.0
