category,count,percentage
Product Durability_Issue,2,0.0
Customer Loyalty_Issue,2,0.0
Product Missing Piece_Issue,2,0.0
Product Disappointment_Issue,2,0.0
Safety_Issue,2,0.0
Order_Fulfillment_Issue,2,0.0
Supplier_Issue,2,0.0
Store_Issue,2,0.0
Order_Issue_Issue,2,0.0
Counterfeit_Issue,2,0.0
Product Accuracy_Issue,2,0.0
Store Recommendation_Issue,2,0.0
Delivery_Issue_Customer Service_Issue,2,0.0
Purchase_Issue,2,0.0
Shipping Delay_Issue,2,0.0
Postal Service_Issue,2,0.0
Design_Issue,2,0.0
Durability_Issue,2,0.0
Product Usability_Issue,2,0.0
Misleading Advertising_Issue,2,0.0
Invoice Delay_Issue,2,0.0
Product Improvement_Issue,2,0.0
Advertising_Issue,2,0.0
Defective Product_Issue,2,0.0
Product Capacity_Issue,2,0.0
Instruction Manual_Issue,2,0.0
Installation_Issue,2,0.0
Delivery Method_Issue,2,0.0
Fit_Issue,2,0.0
Product Manual_Issue,2,0.0
Battery_Issue,2,0.0
Color Mismatch_Issue,2,0.0
Usability_Issue,2,0.0
Missing Part_Issue,2,0.0
Missing Parts_Issue,2,0.0
Product Protection_Issue,2,0.0
Notification_Issue,2,0.0
Product_Defect_Issue,2,0.0
Trust_Issue,2,0.0
Order Confirmation_Issue,2,0.0
Product Expectations_Issue,2,0.0
Shipping Fee_Issue,2,0.0
Store Organization_Issue,1,0.0
Quality Standard_Issue,1,0.0
Product Not Received_Issue,1,0.0
Product Missing Accessories_Issue,1,0.0
Product Quantity_Issue,1,0.0
Transport_Issue,1,0.0
Product Mismatch_Issue_Customer Service_Issue,1,0.0
User Manual_Issue,1,0.0
Value_Issue,1,0.0
Warranty Assistance_Issue,1,0.0
Product Longevity_Issue,1,0.0
Sound Quality_Issue,1,0.0
Service Speed_Issue,1,0.0
Product Return_Issue,1,0.0
Product_Comparison_Issue,1,0.0
Receipt_Issue,1,0.0
Purchase_Experience_Issue,1,0.0
Product_Size_Issue,1,0.0
Product_Quantity_Issue,1,0.0
Recommendation_Issue,1,0.0
Remote Control_Issue,1,0.0
Reshipment_Issue,1,0.0
Product_Incomplete_Issue,1,0.0
Return Policy_Issue,1,0.0
Product_Functionality_Issue,1,0.0
Product_Durability_Issue,1,0.0
Return Process_Issue,1,0.0
Product_Damage_Issue,1,0.0
Product_Condition_Issue,1,0.0
Product_Availability_Issue,1,0.0
Size_Issue_Issue,1,0.0
Product Wrong Item_Issue,1,0.0
Security_Issue,1,0.0
Seller Communication_Issue,1,0.0
Seller Experience_Issue,1,0.0
Product Weight_Issue,1,0.0
Seller Responsibility_Issue,1,0.0
Seller Trust_Issue,1,0.0
Product Voltage_Issue,1,0.0
Seller_Response_Issue,1,0.0
Service Quality_Issue,1,0.0
Product Variety_Issue,1,0.0
Product Tampering_Issue,1,0.0
Shipping_Info_Issue,1,0.0
Shopping Experience_Issue,1,0.0
Access_Issue,1,0.0
Product Appearance_Issue,1,0.0
Product Function_Issue,1,0.0
Instruction Missing_Issue,1,0.0
Delivery Tracking_Issue,1,0.0
Delivery Urgency_Issue,1,0.0
Delivery_Cost_Issue,1,0.0
Delivery_Fee_Issue,1,0.0
Delivery_Issue with Order_Issue,1,0.0
Delivery_Issue_Cancellation_Issue,1,0.0
Delivery_Issue_Issue,1,0.0
Delivery_Issue_Product Mismatch_Issue,1,0.0
Delivery_Issue_Product Quality_Issue,1,0.0
Delivery_Issue_Quality_Issue,1,0.0
Delivery_Mismatch_Issue,1,0.0
Delivery_Praise_Product Condition_Issue,1,0.0
Delivery_Praise_Product Features_Issue,1,0.0
Delivery_Praise_Product Quality_Issue,1,0.0
Device_Issue,1,0.0
Exchange Delay_Issue,1,0.0
Expectation_Issue,1,0.0
Expiration_Issue,1,0.0
Information Accuracy_Issue,1,0.0
Delivery Service_Issue,1,0.0
Delivery Quality_Issue,1,0.0
Delivery Process_Issue,1,0.0
Company_Issue,1,0.0
Advertisement_Issue,1,0.0
Assistance_Issue,1,0.0
Authenticity_Issue,1,0.0
Billing_Issue,1,0.0
Brand_Issue,1,0.0
Checkout_Issue,1,0.0
Color_Issue,1,0.0
Color_Mismatch_Issue,1,0.0
Configuration_Issue,1,0.0
Delivery Notification_Issue,1,0.0
Counterfeit Product_Issue,1,0.0
Customer Experience_Issue,1,0.0
Customer_Service_Issue,1,0.0
Damaged_Product_Issue,1,0.0
Delivery Communication_Issue,1,0.0
Delivery Date_Issue,1,0.0
Delivery Information_Issue,1,0.0
Delivery Mismatch_Issue,1,0.0
Information_Issue,1,0.0
Instruction_Issue,1,0.0
Product Flaw_Issue,1,0.0
Instructions_Issue,1,0.0
Packaging_Issue_Delivery_Issue,1,0.0
Process_Issue,1,0.0
Product Adhesive_Issue,1,0.0
Accessories_Issue,1,0.0
Product Assembly_Issue,1,0.0
Product Battery_Issue,1,0.0
Product Comfort_Issue,1,0.0
Product Comparison_Issue,1,0.0
Product Component_Issue,1,0.0
Product Coverage_Issue,1,0.0
Product Damage_Issue_Customer Service_Issue,1,0.0
Product Deception_Issue,1,0.0
Product Detail_Issue,1,0.0
Product Dislike_Issue,1,0.0
Product Duplication_Issue,1,0.0
Product Expiration_Issue,1,0.0
Product Expiry_Issue,1,0.0
Product Finish_Issue,1,0.0
Product Flavor_Issue,1,0.0
Packaging_Issue_Customer Service_Issue,1,0.0
Order_Issue_Customer Service_Issue,1,0.0
Order_Confusion_Issue,1,0.0
Material Mismatch_Issue,1,0.0
Internet_Issue,1,0.0
Inventory_Issue,1,0.0
Issue,1,0.0
Labeling_Issue,1,0.0
Language_Issue,1,0.0
Manual Language_Issue,1,0.0
Manual Mismatch_Issue,1,0.0
Manufacturing Origin_Issue,1,0.0
Missing Accessories_Issue,1,0.0
Order Non-Delivery_Issue,1,0.0
Missing Items_Issue,1,0.0
Multiple_Issues_Issue,1,0.0
Order Accuracy_Issue,1,0.0
Order Confusion_Issue,1,0.0
Order Discrepancy_Issue,1,0.0
Order Incompleteness_Issue,1,0.0
Order Management_Issue,1,0.0
Order Missing_Issue,1,0.0
Wrong Product_Issue,1,0.0
