category,count,percentage
Product Finish_Issue,1,0.0
Product Feedback,1,0.0
Product Features_Others,1,0.0
Product Capacity_Others,1,0.0
Product Benefits_Praise,1,0.0
Product Benefit_Praise,1,0.0
Missing Accessories_Issue,1,0.0
Order Incompleteness_Issue,1,0.0
Order Discrepancy_Issue,1,0.0
Order Confusion_Issue,1,0.0
Order Confirmation_Praise,1,0.0
Order Accuracy_Issue,1,0.0
Multiple_Issues_Issue,1,0.0
Mixed Feedback_Others,1,0.0
Missing Items_Issue,1,0.0
Material Mismatch_Issue,1,0.0
Order Missing_Issue,1,0.0
Market Importance_Others,1,0.0
Manufacturing Origin_Issue,1,0.0
Manual Request_Others,1,0.0
Manual Mismatch_Issue,1,0.0
Manual Language_Issue,1,0.0
Loyalty_Praise,1,0.0
Language_Issue,1,0.0
Labeling_Issue,1,0.0
Order Management_Issue,1,0.0
Order Non-Delivery_Issue,1,0.0
Product Battery_Issue,1,0.0
Payment Options_Praise,1,0.0
Product Authenticity_Concern,1,0.0
Product Assembly_Issue,1,0.0
Product Approval_Praise,1,0.0
Product Appearance_Issue,1,0.0
Product Aesthetics_Praise,1,0.0
Product Adhesive_Issue,1,0.0
Process_Praise,1,0.0
Process_Issue,1,0.0
Partnership_Praise,1,0.0
Order Resend_Request,1,0.0
Packaging_Suggestion,1,0.0
Packaging_Issue_Delivery_Issue,1,0.0
Packaging_Issue_Customer Service_Issue,1,0.0
Overall_Satisfaction_Others,1,0.0
Order_Process_Praise,1,0.0
Order_Issue_Customer Service_Issue,1,0.0
Order_Confusion_Issue,1,0.0
Order Satisfaction_Praise,1,0.0
Wrong Product_Issue,1,0.0
