category,count,percentage
Delivery_Praise_Product Condition_Praise,3,0.0
Process_Praise,3,0.0
Company Reliability_Praise,3,0.0
Punctuality_Praise,3,0.0
Aesthetic_Praise,3,0.0
Customer Recommendation_Praise,3,0.0
Delivery_Early_Praise,3,0.0
Price and Quality_Praise,3,0.0
Functionality_Praise,3,0.0
Repeat Purchase_Praise,3,0.0
Ease of Use_Praise,3,0.0
Refund_Praise,3,0.0
Order Confirmation_Praise,3,0.0
Store Efficiency_Praise,3,0.0
Product Use_Praise,3,0.0
Product Satisfaction_Praise_Delivery_Praise,3,0.0
Early Delivery_Praise,3,0.0
Order_Praise,3,0.0
Product Usefulness_Praise,3,0.0
Expectation_Praise,3,0.0
Product Variation_Praise,2,0.0
Product Experience_Praise,2,0.0
Product Packaging_Praise,2,0.0
Product and Delivery_Praise,2,0.0
Product Specification_Praise,2,0.0
Product Usage_Praise,2,0.0
Product_Praise_Service_Praise,2,0.0
Product Usability_Praise,2,0.0
Seller Efficiency_Praise,2,0.0
Brand Trust_Praise,2,0.0
Purchase_Process_Praise,2,0.0
Product Features_Praise,2,0.0
Product Received_Praise,2,0.0
Product_Issue_Delivery_Praise,2,0.0
Product Quality_Praise_Packaging_Praise,2,0.0
Product_Expectation_Praise,2,0.0
Agreement Fulfillment_Praise,2,0.0
Product_Condition_Praise,2,0.0
Product Interest_Praise,2,0.0
Purchase Recommendation_Praise,2,0.0
Product Purchase_Praise,2,0.0
Product Loyalty_Praise,2,0.0
Product_Aesthetic_Praise,2,0.0
User Experience_Praise,2,0.0
Product Approval_Praise,2,0.0
Gift Satisfaction_Praise,2,0.0
Usage_Praise,2,0.0
Customer Service_Praise_Delivery_Praise,2,0.0
Delivery_Praise_Product Specification_Praise,2,0.0
Order Experience_Praise,2,0.0
Service Speed_Praise,2,0.0
Delivery_Praise_Product Satisfaction_Praise,2,0.0
Service Satisfaction_Praise,2,0.0
Delivery_Praise_Product Accuracy_Praise,2,0.0
Enjoyment_Praise,2,0.0
Price_Praise_Delivery_Praise,2,0.0
Store Loyalty_Praise,2,0.0
Delivery_Issue_Product Quality_Praise,2,0.0
Customer Appreciation_Praise,2,0.0
Product Application_Praise,2,0.0
Store Service_Praise,2,0.0
Service Recommendation_Praise,2,0.0
Seller Quality_Praise,2,0.0
Space_Praise,1,0.0
Store Competence_Praise,1,0.0
Space_Idea_Praise,1,0.0
Website Service_Praise,1,0.0
Sound Quality_Praise,1,0.0
Website Security_Praise,1,0.0
Store Credibility_Praise,1,0.0
Purchase Security_Praise,1,0.0
Team_Praise,1,0.0
Speed and Quality_Praise,1,0.0
Seller Information_Praise,1,0.0
Store Performance_Praise,1,0.0
Support_Praise,1,0.0
Supplier Recommendation_Praise,1,0.0
Purchase Intention_Praise,1,0.0
Size_Praise,1,0.0
Successful Purchase_Praise,1,0.0
Store Responsibility_Praise,1,0.0
Website Usability_Praise,1,0.0
Store Trust_Praise,1,0.0
Promotion_Praise,1,0.0
Product_Suitability_Praise,1,0.0
Purchase Intent_Praise,1,0.0
Site Efficiency_Praise,1,0.0
Site Safety_Praise,1,0.0
Repeat Customer_Praise,1,0.0
Seller Reliability_Praise,1,0.0
Seller Trust_Praise,1,0.0
Service Excellence_Praise,1,0.0
Seller Attentiveness_Praise,1,0.0
Store and Product_Praise,1,0.0
Scent_Praise,1,0.0
Sale_Praise,1,0.0
Service Reliability_Praise,1,0.0
Return_Praise,1,0.0
Repurchase_Praise,1,0.0
Value_Satisfaction_Praise,1,0.0
Service and Product_Praise,1,0.0
Transparency_Praise,1,0.0
Site Recommendation_Praise,1,0.0
Service_Praise_Product Quality_Praise,1,0.0
Warranty Satisfaction_Praise,1,0.0
Product_Service_Praise,1,0.0
Transaction Normal_Praise,1,0.0
Service_Praise_Quality_Praise,1,0.0
Service_Satisfaction_Praise,1,0.0
Service_Trust_Praise,1,0.0
Quality_Praise_Customer Service_Praise,1,0.0
Tracking_Praise,1,0.0
Seller Experience_Praise,1,0.0
Website Quality_Praise,1,0.0
Purchasing Process_Praise,1,0.0
Store_Recommendation_Praise,1,0.0
Accessory Quality_Praise,1,0.0
Product_Satisfaction_Praise,1,0.0
Exchange_Praise,1,0.0
Delivery_Issue_Product Arrival_Praise,1,0.0
Delivery_Issue_Product_Praise,1,0.0
Delivery_Praise_Customer Recommendation_Praise,1,0.0
Delivery_Praise_Customer Service_Praise,1,0.0
Delivery_Praise_Material Quality_Praise,1,0.0
Delivery_Praise_Recommendation_Praise,1,0.0
Delivery_Praise_Service_Praise,1,0.0
Delivery_Praise_Shopping Experience_Praise,1,0.0
Delivery_Resolution_Praise,1,0.0
Delivery_Time_Praise,1,0.0
Exchange Efficiency_Praise,1,0.0
Expectation_Meet_Praise,1,0.0
Delivery and Satisfaction_Praise,1,0.0
Expectation_Meeting_Praise,1,0.0
Experience_Praise,1,0.0
Fabric Quality_Issue_Delivery_Praise,1,0.0
First Purchase Satisfaction_Praise,1,0.0
First Purchase_Praise,1,0.0
General Recommendation_Praise,1,0.0
General Satisfaction_Praise,1,0.0
Information_Praise,1,0.0
Installation_Praise,1,0.0
Instructions_Praise,1,0.0
Navigation_Praise,1,0.0
Delivery_Issue_Delivery_Praise,1,0.0
Delivery and Product_Praise,1,0.0
Product_Purchase_Praise,1,0.0
Customer Relationship_Praise,1,0.0
After-Sales Service_Praise,1,0.0
App Usability_Praise,1,0.0
App_Praise,1,0.0
Assembly_Praise,1,0.0
Brand_Praise,1,0.0
Buying Process_Praise,1,0.0
Comfort_Praise_Aesthetic_Praise,1,0.0
Commitment_Praise,1,0.0
Company Integrity_Praise,1,0.0
Company Quality_Praise,1,0.0
Customer Commitment_Praise,1,0.0
Customer Respect_Praise,1,0.0
Delivery and Pricing_Praise,1,0.0
Customer Support_Praise,1,0.0
Customer Surprise_Praise,1,0.0
Customer_Service_Praise,1,0.0
Deal_Praise,1,0.0
Delivery Commitment_Praise,1,0.0
Delivery Delay_Praise,1,0.0
Delivery Quality_Praise,1,0.0
Delivery Reliability_Praise,1,0.0
Delivery Satisfaction_Praise,1,0.0
Delivery Service_Praise,1,0.0
Delivery Timing_Praise,1,0.0
Negotiation_Praise,1,0.0
Order Satisfaction_Praise,1,0.0
Order Timeliness_Praise,1,0.0
Product Size_Issue_Delivery_Praise,1,0.0
Product Love_Praise,1,0.0
Product Material_Praise,1,0.0
Product Mismatch_Praise,1,0.0
Product Practicality_Praise,1,0.0
Product Preference_Praise,1,0.0
Product Presentation_Praise,1,0.0
Product Quality_Praise_Packaging_Praise_Delivery_Praise,1,0.0
Product Quality_Praise_Store Quality_Praise,1,0.0
Product Reliability_Praise,1,0.0
Product Replacement_Praise,1,0.0
Product Satisfaction_Praise_Service_Praise,1,0.0
Product Suitability_Praise,1,0.0
Order Tracking_Praise,1,0.0
Product Surprise_Praise,1,0.0
Product Upgrade_Praise,1,0.0
Product Variety_Praise,1,0.0
Product Versatility_Praise,1,0.0
Product and Store Satisfaction_Praise,1,0.0
Product_Aesthetics_Praise,1,0.0
Product_Delivery_Praise,1,0.0
Product_Description_Praise,1,0.0
Product_Design_Praise,1,0.0
Product_Performance_Praise,1,0.0
Product_Praise_Store_Praise,1,0.0
Product Improvement_Praise,1,0.0
Adaptation_Praise,1,0.0
Product Fulfillment_Praise,1,0.0
Product Finish_Praise,1,0.0
Order_Process_Praise,1,0.0
Overall Service_Praise,1,0.0
Packaging_Praise_Delivery_Praise,1,0.0
Payment Options_Praise,1,0.0
Performance_Praise_Delivery_Praise,1,0.0
Platform_Praise,1,0.0
Price and Delivery_Praise,1,0.0
Price and Logistics_Praise,1,0.0
Product Benefit_Praise,1,0.0
Product Benefits_Praise,1,0.0
Product Color_Praise,1,0.0
Product Compatibility_Praise,1,0.0
Product Compliance_Praise,1,0.0
Product Condition_Praise_Delivery_Praise,1,0.0
Product Correspondence_Praise,1,0.0
Product Damage_Issue_Customer Service_Praise,1,0.0
Product Defect_Issue_Customer Service_Praise,1,0.0
Product Defect_Issue_Delivery_Praise,1,0.0
Product Enjoyment_Praise,1,0.0
Product Exceeded Expectations_Praise,1,0.0
Product Exceeds Expectations_Praise,1,0.0
Product Exchange_Praise,1,0.0
Product Expectations_Praise,1,0.0
Product Guarantee_Praise,1,0.0
