category,count,percentage
Shipment_Issue,1,0.0
Shipping_Timing_Issue,1,0.0
Configuration_Issue,1,0.0
Shipping Error_Issue,1,0.0
Company Reputation_Issue,1,0.0
Shipping Fees_Issue,1,0.0
Company Credibility_Issue,1,0.0
Shipping Method_Issue,1,0.0
Shipping Misleading_Issue,1,0.0
Commitment_Issue,1,0.0
Shipping Preference_Issue,1,0.0
Color Mismatch_Issue_Refund Delay_Issue,1,0.0
Color Discrepancy_Issue,1,0.0
Shipping_Fee_Issue,1,0.0
Shipping_Info_Issue,1,0.0
Checkout_Issue,1,0.0
Seller Trust_Issue,1,0.0
Product Type_Issue,1,0.0
Product_Appearance_Issue,1,0.0
Labeling_Issue,1,0.0
Product Detail_Issue,1,0.0
Product Development_Issue,1,0.0
Name Correction_Issue,1,0.0
Multiple_Issues_Issue,1,0.0
Missing Merchandise_Issue,1,0.0
Product Duplication_Issue,1,0.0
Missing Documentation_Issue,1,0.0
Missing Component_Issue,1,0.0
Measurement_Issue,1,0.0
Material Mismatch_Issue,1,0.0
Manufacturing Origin_Issue,1,0.0
Manual Mismatch_Issue,1,0.0
Logistics_Praise_Product Quality_Issue,1,0.0
Language_Issue,1,0.0
Product Features_Issue,1,0.0
Product Defect_Issue_Customer Service_Issue,1,0.0
Issue,1,0.0
Product Fit_Issue_Delivery_Issue,1,0.0
Product Flavor_Issue,1,0.0
Invoice Processing_Issue,1,0.0
Product Formula_Issue,1,0.0
Invoice Missing_Issue,1,0.0
Invoice Mismatch_Issue,1,0.0
Product Illustration_Issue,1,0.0
Internet_Issue,1,0.0
Instruction Missing_Issue,1,0.0
Information Accuracy_Issue,1,0.0
Incomplete_Order_Issue,1,0.0
Incomplete Product_Issue,1,0.0
Product Installation_Issue,1,0.0
Order Availability_Issue,1,0.0
Product Deception_Issue,1,0.0
Product Instructions_Issue,1,0.0
Product Battery_Issue,1,0.0
Power_Issue,1,0.0
Presentation_Issue,1,0.0
Packaging_Issue_Customer Service_Issue,1,0.0
Print Quality_Issue,1,0.0
Process_Issue,1,0.0
Processing Delay_Issue,1,0.0
Product Accessory_Issue,1,0.0
Packaging Damage_Issue,1,0.0
Product Adhesive_Issue,1,0.0
Product Adjustment_Issue,1,0.0
Product Age_Issue,1,0.0
Ordering_Issue,1,0.0
Product Application_Issue,1,0.0
Order_Issue_Customer Service_Issue,1,0.0
Order Timing_Issue,1,0.0
Product Damage_Issue_Customer Service_Issue,1,0.0
Product Change_Issue,1,0.0
Product Characteristics_Issue,1,0.0
Product Check_Issue,1,0.0
Product Clarity_Issue,1,0.0
Order Notification_Issue,1,0.0
Accessories_Issue,1,0.0
Order Mismatch_Issue_Customer Service_Issue,1,0.0
Order Information_Issue,1,0.0
Product Component_Issue,1,0.0
Product Composition_Issue,1,0.0
Order Delivery_Issue,1,0.0
Product Condition_Praise_Battery_Issue,1,0.0
Order Control_Issue,1,0.0
Order Confusion_Issue,1,0.0
Product Instruction_Issue,1,0.0
Product Knowledge_Issue,1,0.0
Delivery Urgency_Issue,1,0.0
Product Strength_Issue,1,0.0
Product Regulation_Issue,1,0.0
Product Repair_Issue,1,0.0
Delivery_Praise_Packaging_Issue,1,0.0
Product Replica_Issue,1,0.0
Product Resistance_Issue,1,0.0
Product Return_Issue,1,0.0
Delivery_Notification_Issue,1,0.0
Delivery_Logistics_Issue,1,0.0
Product Sealing_Issue,1,0.0
Product Separation_Issue,1,0.0
Delivery_Issue_Refund_Issue,1,0.0
Product Size Mismatch_Issue,1,0.0
Product Space_Issue,1,0.0
Delivery_Issue_Product Mismatch_Issue_Missing Instructions_Issue_Product Damage_Issue,1,0.0
Delivery_Issue_Product Mismatch_Issue,1,0.0
Delivery_Praise_Product Condition_Issue,1,0.0
Delivery_Issue_Packaging_Issue,1,0.0
Delivery_Issue_Invoice_Issue,1,0.0
Product Testing_Issue,1,0.0
Delivery_Issue_Cancellation_Issue,1,0.0
Partner Company_Issue,1,0.0
Delivery_Issue with Order_Issue,1,0.0
Delivery_Inefficiency_Issue,1,0.0
Product Variation_Issue,1,0.0
Product Variety_Issue,1,0.0
Delivery_Fee_Issue,1,0.0
Product Weakness_Issue,1,0.0
Delivery_Delay_Issue_Product Quality_Issue,1,0.0
Delivery_Accuracy_Issue,1,0.0
Product_Aesthetic_Issue,1,0.0
Delivery_Praise_Performance_Issue,1,0.0
Delivery_Praise_Product Damage_Issue,1,0.0
Product Length_Issue,1,0.0
Delivery_Status_Issue,1,0.0
Product Limitation_Issue,1,0.0
Product Listing_Issue,1,0.0
Image Quality_Issue,1,0.0
Flavor_Issue,1,0.0
Fake Product_Issue,1,0.0
Expiration Date_Issue,1,0.0
Product Misdelivery_Issue,1,0.0
Exchange Delay_Issue,1,0.0
Device_Issue,1,0.0
Product Mismatch_Issue_Delivery_Issue,1,0.0
Product Mismatch_Issue_Product Quality_Issue,1,0.0
Product Missing Accessories_Issue,1,0.0
Delivery_Tracking_Issue,1,0.0
Delivery_Timeliness_Issue,1,0.0
Product Missing Pieces_Issue,1,0.0
Product Quantity and Size_Issue,1,0.0
Delivery_Speed_Issue,1,0.0
Product Misunderstanding_Issue,1,0.0
Product Model Mismatch_Issue,1,0.0
Delivery_Praise_Trust_Issue,1,0.0
Delivery_Praise_Tracking_Issue,1,0.0
Product Preference_Issue,1,0.0
Product Prescription_Issue,1,0.0
Product Price_Issue,1,0.0
Delivery_Praise_Product Mismatch_Issue,1,0.0
Product Quality_Issue_Delivery_Issue,1,0.0
Delivery_Praise_Product Features_Issue,1,0.0
Product Quality_Praise_Packaging_Issue,1,0.0
Product Quality_Praise_Product Defect_Issue,1,0.0
Product Quality_Praise_Shipping_Issue,1,0.0
Zipper_Issue,1,0.0
